loan_id,balance,mortgage_rate,seasoning_months,fico,ltv,state
1682,177826.82,0.037316,147,738,0.7192,PA
1683,221457.26,0.038659,117,683,0.7785,IL
1684,490308.16,0.04851,182,743,0.7664,CA
1685,211551.44,0.049818,112,655,0.7885,NJ
1686,376282.75,0.03528,98,714,0.7632,Other
1687,221406.95,0.060693,247,715,0.7791,NY
1688,315393.52,0.041637,149,753,0.7971,NJ
1689,264705.2,0.067433,211,825,0.6691,GA
1690,417849.03,0.070706,226,766,0.7345,VA
1691,221756.43,0.050017,156,805,0.7734,WA
1692,139018.5,0.05689,181,769,0.666,NY
1693,151466.98,0.040181,144,791,0.746,NY
1694,222049.39,0.058737,258,824,0.7248,NJ
1695,160801.03,0.047518,10,707,0.8302,Other
1696,339284.89,0.041628,65,704,0.7869,Other
1697,228754.42,0.049607,195,770,0.7001,PA
1698,821241.87,0.047843,198,740,0.856,TX
1699,129059.45,0.049248,192,750,0.7283,AZ
1700,309166.4,0.061997,143,729,0.7339,CA
1701,169807.57,0.044647,153,713,0.805,CA
1702,225927.49,0.06985,193,813,0.6782,NY
1703,300630.97,0.039249,178,691,0.8761,GA
1704,99070.09,0.068654,230,771,0.7392,CA
1705,313819.03,0.042335,198,764,0.8177,FL
1706,664179.92,0.05249,188,669,0.8655,VA
1707,230027.18,0.047598,218,703,0.7935,GA
1708,317081.32,0.049063,123,710,0.8624,CA
1709,447402.88,0.060514,149,765,0.7252,TX
1710,262031.74,0.067498,186,723,0.7791,NC
1711,217198.71,0.064405,248,736,0.81,CA
1712,101307.79,0.048451,35,674,0.85,CA
1713,376414.36,0.054343,174,845,0.653,Other
1714,268088.98,0.044679,260,743,0.7005,PA
1715,178848.13,0.042584,222,762,0.7595,NY
1716,298632.36,0.041037,188,716,0.765,PA
1717,216933.0,0.048124,170,711,0.8073,GA
1718,222394.53,0.054996,192,826,0.6825,NJ
1719,370582.37,0.033382,71,654,0.8206,GA
1720,154465.79,0.052036,262,753,0.755,GA
1721,451934.2,0.06766,19,685,0.8252,CA
1722,150398.13,0.063719,225,722,0.8308,NY
1723,209354.52,0.046648,19,711,0.8269,FL
1724,670196.2,0.038531,241,696,0.9238,VA
1725,468508.56,0.057098,185,742,0.7853,NC
1726,294761.49,0.029326,141,624,0.8495,VA
1727,184750.47,0.063602,168,726,0.7841,NY
1728,222309.86,0.050364,150,736,0.812,IL
1729,291552.07,0.070813,9,679,0.8844,GA
1730,286898.98,0.03523,123,808,0.7866,FL
1731,270792.49,0.061681,195,713,0.7531,Other
1732,278208.29,0.051495,292,729,0.8538,FL
1733,256153.26,0.049189,137,713,0.8017,IL
1734,147430.12,0.038802,115,736,0.7372,WA
1735,223590.19,0.058457,20,799,0.7174,NC
1736,425738.6,0.059261,98,850,0.7428,NJ
1737,152397.81,0.070351,145,774,0.7726,NY
1738,259030.22,0.062581,197,789,0.6758,PA
1739,195069.41,0.046561,66,817,0.6513,NY
1740,296590.5,0.042461,231,751,0.7086,PA
1741,236834.07,0.038815,179,811,0.6803,VA
1742,548436.7,0.067232,138,776,0.7519,CA
1743,354322.37,0.044718,276,746,0.7184,GA
1744,156324.39,0.067302,150,756,0.7444,CA
1745,381571.15,0.057751,229,658,0.923,NC
1746,199068.98,0.055799,185,753,0.8493,TX
1747,217586.47,0.049431,163,671,0.9189,NJ
1748,324882.4,0.059107,128,667,0.7551,TX
1749,226095.7,0.052345,46,749,0.8557,FL
1750,421588.55,0.048808,35,690,0.829,PA
1751,199081.68,0.05946,140,740,0.7839,NY
1752,213517.49,0.05106,160,746,0.8261,NJ
1753,209951.77,0.044517,89,748,0.8081,Other
1754,218701.39,0.058498,205,699,0.723,CA
1755,462608.41,0.05186,40,780,0.7138,FL
1756,374354.44,0.057389,128,736,0.7653,IL
1757,608939.85,0.047961,200,760,0.6957,VA
1758,782649.23,0.040409,172,686,0.8779,TX
1759,177402.66,0.069851,93,732,0.8591,NY
1760,291177.58,0.067966,166,789,0.7359,WA
1761,166160.56,0.061338,70,784,0.7558,IL
1762,198804.52,0.048622,210,704,0.8114,WA
1763,212450.2,0.049497,183,715,0.8072,CA
1764,175304.6,0.066323,129,696,0.875,TX
1765,175720.64,0.048962,79,710,0.7184,IL
1766,264361.31,0.046174,131,677,0.8603,CA
1767,163158.39,0.071222,238,734,0.7859,NJ
1768,412073.55,0.052023,80,768,0.7194,CA
1769,186653.81,0.070184,136,705,0.7859,NJ
1770,998796.2,0.038516,8,736,0.8752,Other
1771,230239.88,0.057682,241,730,0.7225,Other
1772,291387.11,0.073211,209,787,0.7298,FL
1773,157486.73,0.052798,148,712,0.8864,CA
1774,607885.18,0.04986,206,714,0.7396,AZ
1775,466855.61,0.040822,231,702,0.791,IL
1776,322420.59,0.063323,105,689,0.8274,IL
1777,153881.62,0.044799,150,764,0.7793,VA
1778,310146.52,0.051552,99,734,0.7813,NY
1779,170306.67,0.040155,233,742,0.7335,NY
1780,544737.81,0.068069,64,797,0.7517,WA
1781,406011.85,0.064049,296,800,0.7216,NJ
1782,294474.46,0.052184,90,666,0.8772,NC
1783,94242.92,0.040959,62,769,0.8004,AZ
1784,181219.23,0.067859,236,750,0.6968,NY
1785,384420.59,0.048841,185,719,0.8503,AZ
1786,486892.02,0.041448,178,755,0.7539,FL
1787,464690.29,0.034879,168,662,0.8906,Other
1788,137804.89,0.04604,297,806,0.746,FL
1789,323093.99,0.037954,138,763,0.8523,TX
1790,445513.06,0.046272,18,701,0.815,NC
1791,133752.85,0.059944,225,714,0.7829,Other
1792,281093.59,0.048746,156,663,0.8228,NC
1793,319090.19,0.056057,94,726,0.7406,NC
1794,246386.31,0.045267,312,718,0.84,Other
1795,122580.98,0.053152,111,680,0.7783,IL
1796,243637.28,0.071709,36,775,0.7889,AZ
1797,243461.12,0.049015,132,797,0.7182,CA
1798,263911.06,0.056344,14,739,0.6927,CA
1799,218914.79,0.036845,182,726,0.8669,TX
1800,231108.95,0.067701,154,760,0.5934,Other
1801,277099.57,0.047728,156,739,0.7768,TX
1802,344243.51,0.063005,250,691,0.8353,FL
1803,245980.6,0.051268,51,711,0.6905,CA
1804,234604.87,0.058616,25,727,0.8136,CA
1805,294065.94,0.05921,191,751,0.7367,IL
1806,118846.48,0.047976,162,740,0.7676,CA
1807,349642.26,0.063419,25,749,0.8392,AZ
1808,282023.76,0.04491,295,671,0.8485,AZ
1809,287179.31,0.060279,113,770,0.7358,PA
1810,434664.8,0.048598,160,740,0.7715,NY
1811,117152.64,0.055996,72,850,0.771,AZ
1812,116049.81,0.04788,247,723,0.8153,NJ
1813,319084.66,0.053,230,755,0.7225,TX
1814,281193.24,0.041753,57,850,0.6578,FL
1815,304546.67,0.054976,129,749,0.7125,FL
1816,229129.54,0.052942,155,737,0.7601,IL
1817,380392.6,0.047098,96,696,0.8995,NY
1818,429203.94,0.05195,208,809,0.7103,VA
1819,350737.03,0.05384,223,688,0.7594,PA
1820,250854.21,0.046336,57,759,0.7847,TX
1821,109265.91,0.051212,247,719,0.779,NY
1822,398776.46,0.042444,177,731,0.8161,NC
1823,488833.83,0.075957,89,676,0.8248,TX
1824,377019.16,0.063091,194,800,0.7989,CA
1825,189882.53,0.055231,136,727,0.746,NC
1826,382012.07,0.064221,196,685,0.7706,NY
1827,415500.2,0.032707,290,796,0.7771,CA
1828,568904.19,0.026923,217,717,0.7003,NJ
1829,190184.61,0.048507,89,755,0.7581,IL
1830,254764.64,0.038714,211,778,0.7863,CA
1831,394854.42,0.050134,159,761,0.6516,VA
1832,289477.99,0.054557,216,641,0.8712,NJ
1833,170621.44,0.061704,77,771,0.6776,CA
1834,339957.99,0.041117,113,735,0.6922,WA
1835,366003.34,0.056496,91,725,0.74,IL
1836,293485.44,0.052644,93,735,0.7753,Other
1837,311393.67,0.055975,184,668,0.8087,TX
1838,251093.92,0.047302,216,749,0.8274,NY
1839,548655.23,0.066331,193,679,0.8383,GA
1840,188092.38,0.051465,104,727,0.7671,AZ
1841,216577.92,0.070242,165,747,0.7083,VA
1842,283493.22,0.044596,143,788,0.7485,PA
1843,418959.41,0.059928,101,703,0.9158,VA
1844,143800.48,0.051903,187,805,0.6871,CA
1845,156430.4,0.049223,212,783,0.7125,NC
1846,112760.59,0.058823,143,721,0.7439,IL
1847,286276.34,0.049508,86,690,0.8837,TX
1848,170546.35,0.02588,136,675,0.8841,TX
1849,237269.63,0.025,113,752,0.747,TX
1850,379883.61,0.065224,151,707,0.7794,CA
1851,211357.39,0.064803,128,794,0.6848,TX
1852,313037.07,0.071373,89,709,0.7931,CA
1853,246544.54,0.052325,111,699,0.8674,GA
1854,381723.36,0.039574,42,751,0.7723,NJ
1855,349342.34,0.048304,149,709,0.8719,CA
1856,206618.6,0.052614,124,740,0.744,GA
1857,261478.34,0.04243,289,784,0.6253,CA
1858,451208.37,0.068986,199,745,0.9058,NJ
1859,336724.24,0.074895,133,745,0.7863,Other
1860,150447.14,0.057283,21,749,0.8109,NC
1861,378900.2,0.052391,56,664,0.8082,IL
1862,173152.02,0.03955,217,758,0.6959,IL
1863,532655.89,0.067964,139,747,0.7815,CA
1864,447237.24,0.053263,119,780,0.6449,NY
1865,321402.16,0.049608,216,767,0.7426,FL
1866,302777.89,0.057312,191,731,0.8391,NJ
1867,256769.86,0.046643,135,786,0.7615,Other
1868,382825.97,0.053969,123,727,0.8043,VA
1869,238744.64,0.038075,134,751,0.8574,PA
1870,313641.67,0.063371,97,726,0.8112,GA
1871,417638.07,0.051456,100,761,0.6661,NC
1872,219078.86,0.064088,101,723,0.7877,NY
1873,213782.25,0.050489,145,814,0.8105,WA
1874,164807.85,0.051138,151,831,0.6836,PA
1875,174728.26,0.040377,20,779,0.8385,NC
1876,123899.01,0.060098,290,809,0.7698,CA
1877,391767.16,0.043742,145,671,0.8209,IL
1878,636673.05,0.047636,164,676,0.7829,FL
1879,535736.67,0.05251,69,726,0.8094,CA
1880,135708.16,0.053712,244,742,0.8417,PA
1881,390891.22,0.035439,169,731,0.7091,Other
1882,534960.32,0.050192,189,666,0.8518,NC
1883,229678.44,0.060452,125,792,0.6317,CA
1884,295271.73,0.048717,213,837,0.6768,CA
1885,114284.72,0.050253,95,798,0.6457,FL
1886,318071.44,0.054124,327,789,0.7646,TX
1887,174800.07,0.05124,39,750,0.7367,CA
1888,308610.66,0.042195,91,702,0.8717,CA
1889,139728.8,0.052137,40,743,0.7503,FL
1890,360153.71,0.062441,200,835,0.664,CA
1891,447320.54,0.041988,149,724,0.7135,TX
1892,198306.49,0.048755,148,720,0.8173,WA
1893,169123.56,0.038684,190,790,0.7602,Other
1894,106915.02,0.061914,167,793,0.7799,VA
1895,250224.53,0.051576,163,702,0.8465,TX
1896,217136.77,0.043998,230,728,0.8107,CA
1897,140370.59,0.053423,47,717,0.8302,IL
1898,345883.9,0.040464,214,743,0.8122,VA
1899,230386.43,0.042165,150,790,0.7809,GA
1900,173844.9,0.037899,298,704,0.7356,VA
1901,219793.21,0.041832,245,789,0.7134,NJ
1902,456839.33,0.066073,163,745,0.6944,Other
1903,370023.44,0.045169,57,845,0.7033,VA
1904,266062.97,0.057162,56,754,0.8491,CA
1905,372725.41,0.044137,58,736,0.8284,FL
1906,167307.65,0.060095,237,766,0.7265,IL
1907,286234.46,0.042239,208,725,0.8186,TX
1908,301430.59,0.052892,91,659,0.8694,NY
1909,228336.01,0.053029,114,729,0.8014,PA
1910,343161.43,0.075778,98,728,0.7255,IL
1911,198551.73,0.058804,131,668,0.9098,WA
1912,354838.96,0.046571,242,737,0.7238,TX
1913,361615.38,0.05935,107,647,0.8443,Other
1914,75908.05,0.073882,114,724,0.8422,FL
1915,481970.2,0.036204,31,751,0.7516,Other
1916,75000.0,0.044075,280,744,0.7804,TX
1917,213796.08,0.050131,162,722,0.802,NJ
1918,447488.72,0.048329,172,736,0.7869,Other
1919,244561.23,0.049172,229,705,0.8169,TX
1920,145832.84,0.039458,208,740,0.7907,WA
1921,172442.36,0.06654,76,743,0.7811,NJ
1922,447802.51,0.038274,94,699,0.7717,NY
1923,118815.0,0.050498,120,752,0.6918,GA
1924,468853.67,0.062958,47,752,0.8192,TX
1925,275186.42,0.052198,162,733,0.8384,GA
1926,164954.03,0.042706,261,849,0.7,CA
1927,216988.19,0.039013,47,734,0.8018,NC
1928,178483.07,0.0502,222,727,0.7458,PA
1929,416566.48,0.04493,147,721,0.675,CA
1930,392225.62,0.054552,162,696,0.8067,CA
1931,130141.49,0.038485,148,771,0.6576,PA
1932,235245.17,0.06063,238,709,0.8168,CA
1933,191293.94,0.053655,115,714,0.8683,PA
1934,504881.73,0.054398,141,716,0.7705,Other
1935,153653.51,0.066911,191,696,0.7912,CA
1936,580649.8,0.048122,68,661,0.7999,NJ
1937,277900.21,0.045242,182,719,0.8009,Other
1938,167230.69,0.047022,306,779,0.7437,Other
1939,207986.12,0.050575,86,749,0.721,CA
1940,196667.85,0.05159,196,810,0.7634,VA
1941,158962.2,0.044193,126,774,0.8849,TX
1942,294393.35,0.032269,53,764,0.8182,NC
1943,162338.35,0.046891,231,825,0.6989,FL
1944,105750.22,0.056098,121,736,0.7774,TX
1945,237790.57,0.053863,53,743,0.7517,NJ
1946,125331.15,0.064496,221,739,0.7542,CA
1947,201093.97,0.072055,287,809,0.7666,NY
1948,187381.83,0.060093,278,740,0.8301,NY
1949,190603.91,0.066325,139,711,0.7473,Other
1950,694143.09,0.060168,170,766,0.7752,IL
1951,289347.95,0.069599,224,703,0.8684,GA
1952,315028.05,0.071009,181,764,0.7412,CA
1953,126832.27,0.062012,196,759,0.7525,Other
1954,210179.37,0.059564,64,731,0.8228,NJ
1955,310794.18,0.050448,100,765,0.794,CA
1956,177897.35,0.052087,289,673,0.861,PA
1957,424483.44,0.049122,227,747,0.7865,FL
1958,164191.14,0.058713,180,719,0.8181,FL
1959,247987.9,0.045297,50,850,0.6683,FL
1960,216701.64,0.050589,48,747,0.7179,NY
1961,303745.15,0.028948,40,713,0.7262,TX
1962,211457.53,0.069731,129,678,0.8649,VA
1963,249720.57,0.050295,155,799,0.733,CA
1964,253657.82,0.057056,157,724,0.817,CA
1965,202708.75,0.067078,90,704,0.7706,CA
1966,350912.52,0.055503,235,755,0.7718,NY
1967,314039.72,0.066943,214,769,0.7582,CA
1968,271067.66,0.040083,120,769,0.8182,CA
1969,232418.23,0.076474,288,741,0.8217,FL
1970,403707.07,0.063371,20,747,0.7368,Other
1971,253691.59,0.054592,96,750,0.7963,CA
1972,245729.4,0.066751,64,755,0.7293,CA
1973,295702.9,0.040814,272,759,0.6325,IL
1974,605290.63,0.049614,133,789,0.8227,NJ
1975,154328.65,0.066943,295,743,0.7586,CA
1976,398887.86,0.033829,32,703,0.8649,AZ
1977,120339.59,0.058105,52,734,0.7523,GA
1978,311069.9,0.057822,159,774,0.7094,NJ
1979,573083.82,0.072192,89,660,0.8238,IL
1980,351477.45,0.03667,142,660,0.8637,VA
1981,304608.09,0.068596,242,781,0.7524,CA
1982,219212.69,0.046905,188,808,0.7444,Other
1983,286064.11,0.04803,70,683,0.8058,CA
1984,251845.66,0.04028,193,745,0.7776,NY
1985,198057.08,0.041621,120,722,0.7538,TX
1986,247596.57,0.056535,46,728,0.8641,GA
1987,308436.58,0.041377,132,754,0.7019,WA
1988,199736.11,0.059903,232,682,0.7905,PA
1989,196255.6,0.04587,218,690,0.8033,TX
1990,152953.69,0.04037,165,726,0.9119,VA
1991,336322.66,0.047222,238,733,0.8246,Other
1992,360553.44,0.055867,113,689,0.7827,CA
1993,313090.39,0.049726,62,776,0.7891,TX
1994,435533.38,0.052842,239,721,0.8227,NJ
1995,293472.86,0.059462,52,721,0.8106,NC
1996,336517.33,0.063324,181,753,0.8032,CA
1997,323426.4,0.049399,244,734,0.7882,CA
1998,270710.97,0.042058,63,778,0.7548,IL
1999,222154.9,0.053261,89,698,0.7397,VA
2000,764034.85,0.057206,137,677,0.9082,FL
2001,230181.19,0.037893,202,726,0.7701,IL
2002,209055.5,0.043594,74,743,0.7155,VA
2003,342937.82,0.045308,49,684,0.8046,CA
2004,315948.49,0.050422,200,678,0.8119,FL
2005,149918.01,0.04489,190,748,0.7328,FL
2006,467523.65,0.05957,68,706,0.8491,NC
2007,270387.78,0.036449,208,675,0.8865,GA
2008,171113.27,0.036703,83,783,0.6438,WA
2009,481640.3,0.049161,174,712,0.7792,IL
2010,373829.1,0.050743,82,792,0.7116,TX
2011,159684.63,0.037954,138,741,0.7705,NY
2012,627646.43,0.046433,113,753,0.8538,NY
2013,379442.68,0.04849,153,730,0.7482,GA
2014,280803.87,0.048567,127,621,0.9639,Other
2015,577000.53,0.054019,230,689,0.818,NY
2016,303059.37,0.045884,254,734,0.8639,PA
2017,278552.72,0.067278,41,756,0.7502,CA
2018,209580.87,0.057382,199,659,0.8306,IL
2019,366528.92,0.044429,125,738,0.7806,NC
2020,349574.27,0.053445,47,689,0.8899,NC
2021,283964.94,0.05374,152,751,0.7781,Other
2022,197700.03,0.064647,220,739,0.7914,Other
2023,299080.62,0.046496,274,773,0.7825,NJ
2024,273372.48,0.060173,161,788,0.6933,WA
2025,154807.32,0.052919,77,761,0.7782,NC
2026,145464.08,0.067416,194,779,0.7139,NJ
2027,363785.26,0.065409,81,724,0.8678,CA
2028,87478.67,0.05447,308,850,0.7032,Other
2029,309413.77,0.049877,170,685,0.8635,Other
2030,227490.24,0.057566,54,716,0.6994,NJ
2031,508240.97,0.050695,123,781,0.7789,FL
2032,225920.69,0.069303,153,774,0.7409,CA
2033,379559.97,0.053285,78,762,0.6886,CA
2034,235953.2,0.048444,201,770,0.7581,VA
2035,296910.69,0.047904,171,646,0.7876,NY
2036,393004.54,0.04037,142,812,0.7466,IL
2037,229085.35,0.058066,321,731,0.8597,FL
2038,441728.05,0.0443,199,796,0.6407,PA
2039,180382.69,0.063481,217,648,0.8603,NC
2040,322083.72,0.039571,121,752,0.7611,AZ
2041,427277.03,0.053772,131,715,0.7027,NJ
2042,379654.49,0.064002,132,766,0.8027,FL
2043,668238.35,0.030978,271,754,0.7988,CA
2044,200075.95,0.072683,183,756,0.8671,WA
2045,151657.94,0.048247,11,692,0.8475,WA
2046,180330.98,0.053911,202,737,0.7387,FL
2047,379723.7,0.058214,150,732,0.8128,TX
2048,352944.22,0.059761,208,762,0.8247,GA
2049,295379.28,0.055239,220,785,0.7168,NC
2050,170189.76,0.062474,221,747,0.8164,NC
2051,398351.59,0.057691,188,683,0.7129,CA
2052,162573.07,0.070109,39,745,0.8493,Other
2053,475217.23,0.057723,162,850,0.7222,IL
2054,1020544.93,0.072146,198,814,0.587,PA
2055,332668.91,0.061511,174,620,0.9058,CA
2056,366736.42,0.034442,31,743,0.678,CA
2057,225982.56,0.078611,94,782,0.7121,CA
2058,124916.9,0.046757,102,732,0.8211,NY
2059,215082.36,0.067455,275,719,0.7919,Other
2060,172507.7,0.052768,205,728,0.8535,NC
2061,147097.06,0.063111,212,765,0.761,Other
2062,612351.64,0.045615,142,688,0.8243,GA
2063,318949.52,0.058757,228,793,0.7878,CA
2064,334656.33,0.049968,206,737,0.7658,GA
2065,245472.43,0.06829,183,698,0.8161,PA
2066,260982.34,0.056887,273,791,0.74,AZ
2067,435411.92,0.061859,243,670,0.8388,IL
2068,278019.99,0.030859,244,715,0.8602,TX
2069,358187.64,0.051644,149,714,0.7698,NC
2070,258279.62,0.056606,290,836,0.6532,NC
2071,241839.9,0.054736,323,709,0.7545,NJ
2072,149774.88,0.062112,91,643,0.7591,CA
2073,115845.53,0.048841,27,714,0.8773,NY
2074,250771.42,0.052988,275,760,0.7172,WA
2075,289359.03,0.064312,177,775,0.737,FL
2076,158140.87,0.029713,66,842,0.7672,NC
2077,277752.67,0.058394,63,803,0.7169,TX
2078,289001.93,0.049161,149,748,0.7986,FL
2079,106915.75,0.043377,84,700,0.7445,FL
2080,186874.75,0.055865,147,813,0.785,CA
2081,338835.07,0.064775,216,723,0.789,FL
2082,335768.24,0.062891,34,710,0.7558,NC
2083,167853.4,0.051149,18,721,0.7459,NY
2084,302943.51,0.061257,126,684,0.9143,FL
2085,446896.92,0.061181,129,719,0.7694,GA
2086,400185.25,0.051626,198,730,0.7391,NJ
2087,270255.04,0.045569,55,773,0.729,NY
2088,228527.23,0.046148,189,723,0.7974,VA
2089,212520.77,0.060879,183,683,0.8383,FL
2090,348195.33,0.052079,239,668,0.8662,IL
2091,307982.05,0.042038,233,749,0.7837,CA
2092,374456.83,0.035651,118,743,0.8097,FL
2093,299342.36,0.060818,174,715,0.7886,TX
2094,407763.97,0.047032,118,719,0.9023,AZ
2095,294362.31,0.055804,134,757,0.7405,CA
2096,401559.07,0.064897,94,803,0.7916,GA
2097,417429.21,0.039411,206,705,0.7812,NC
2098,196410.67,0.052049,313,744,0.7051,FL
2099,125033.27,0.050793,33,783,0.6584,TX
2100,564994.79,0.056297,203,705,0.8263,CA
2101,316632.3,0.064892,175,739,0.839,TX
2102,130415.57,0.039205,193,738,0.7242,AZ
2103,204593.68,0.058198,71,681,0.7886,CA
2104,399250.15,0.062815,31,748,0.7922,NY
2105,248735.52,0.050636,99,741,0.779,TX
2106,224038.31,0.051126,94,765,0.7285,GA
2107,529875.23,0.056684,233,687,0.7631,FL
2108,176084.77,0.055948,181,740,0.7955,FL
2109,196974.78,0.058324,136,802,0.7575,CA
2110,310246.96,0.058113,135,833,0.7219,AZ
2111,336281.78,0.04268,263,798,0.7298,NJ
2112,352693.39,0.062403,134,687,0.7743,CA
2113,425090.4,0.064168,204,760,0.7779,NC
2114,308463.99,0.054361,285,718,0.8115,VA
2115,351590.62,0.037558,195,753,0.7028,NY
2116,251037.05,0.051353,148,705,0.796,Other
2117,290167.68,0.054444,35,663,0.8668,TX
2118,296081.6,0.041054,65,724,0.7903,WA
2119,310765.59,0.048899,82,773,0.6526,WA
2120,399369.73,0.038406,244,753,0.7364,NJ
2121,362150.65,0.058573,255,758,0.7287,IL
2122,287764.48,0.05416,147,750,0.7991,CA
2123,196004.58,0.036042,62,758,0.8939,CA
2124,290817.75,0.056015,165,764,0.7654,NY
2125,278560.9,0.051935,177,728,0.7308,AZ
2126,307715.74,0.057664,104,744,0.7684,TX
2127,761416.95,0.048585,261,818,0.7112,NJ
2128,222860.71,0.044485,265,746,0.8125,CA
2129,341133.8,0.044792,119,742,0.8403,FL
2130,456255.36,0.047118,171,745,0.8451,FL
2131,294814.28,0.052688,107,730,0.8158,Other
2132,807768.11,0.05398,116,720,0.7977,TX
2133,237965.82,0.050593,149,749,0.8462,CA
2134,326387.35,0.048267,75,717,0.7831,CA
2135,196916.96,0.048986,139,733,0.7889,NJ
2136,240822.12,0.077577,213,704,0.7998,NJ
2137,315533.54,0.044793,50,745,0.669,TX
2138,412848.85,0.04692,77,766,0.8205,TX
2139,325654.63,0.085439,230,730,0.8227,FL
2140,497127.44,0.05671,37,650,0.7415,CA
2141,270294.02,0.0387,190,767,0.8061,VA
2142,242928.92,0.060927,130,745,0.7604,VA
2143,952450.39,0.0434,139,695,0.8694,FL
2144,336854.69,0.061591,154,775,0.7527,IL
2145,204073.05,0.05039,13,677,0.7681,FL
2146,206402.06,0.048102,140,787,0.7395,CA
2147,184571.84,0.068592,84,737,0.7377,IL
2148,429963.76,0.058164,194,638,0.8095,NC
2149,239433.31,0.06223,151,748,0.8162,FL
2150,298735.28,0.056849,109,722,0.8156,TX
2151,274147.37,0.048056,99,715,0.8771,TX
2152,392060.55,0.058614,202,707,0.7896,FL
2153,192714.51,0.064592,310,734,0.7372,NY
2154,173857.71,0.053847,216,718,0.8315,NC
2155,312054.71,0.070516,193,656,0.813,TX
2156,369694.28,0.061005,33,797,0.7138,GA
2157,327629.78,0.05462,147,729,0.816,Other
2158,195975.67,0.055015,209,707,0.803,TX
2159,382647.0,0.053872,68,689,0.8009,NJ
2160,201846.46,0.039988,101,775,0.6788,FL
2161,223084.88,0.051599,245,682,0.8784,PA
2162,184466.09,0.054712,117,746,0.7562,AZ
2163,506622.41,0.048339,270,714,0.834,AZ
2164,375134.42,0.055877,316,716,0.8256,NY
2165,370366.01,0.052713,246,690,0.879,NC
2166,494471.67,0.060237,49,712,0.7931,NJ
2167,1000181.62,0.059131,276,740,0.7626,VA
2168,130724.62,0.054172,45,751,0.7148,AZ
2169,202345.22,0.038828,153,705,0.784,NC
2170,213783.95,0.070407,118,736,0.8006,CA
2171,192361.4,0.051081,144,780,0.7036,TX
2172,173700.45,0.051691,204,665,0.8625,VA
2173,246509.58,0.049075,64,740,0.8534,CA
2174,163166.81,0.047616,241,697,0.796,NJ
2175,328000.06,0.067941,89,693,0.7561,PA
2176,288734.9,0.06636,153,752,0.7487,VA
2177,350271.17,0.056944,31,715,0.7311,VA
2178,354505.03,0.051425,95,685,0.8956,CA
2179,370035.08,0.058691,73,800,0.7309,GA
2180,238462.17,0.053238,107,781,0.7071,VA
2181,732716.79,0.050598,102,653,0.8293,CA
2182,313480.99,0.055881,96,674,0.7796,NJ
2183,122012.88,0.048088,137,767,0.8066,PA
2184,179679.67,0.055023,22,727,0.8834,FL
2185,128897.61,0.054542,161,808,0.6449,FL
2186,284304.35,0.058529,84,768,0.8073,CA
2187,267049.06,0.046309,198,753,0.7562,VA
2188,228481.02,0.059601,109,694,0.8843,TX
2189,697262.16,0.043437,176,762,0.6688,NY
2190,361147.7,0.046774,75,683,0.8419,NJ
2191,391110.05,0.047211,201,799,0.7072,CA
2192,185538.36,0.041779,85,759,0.7961,NY
2193,179941.09,0.062657,141,703,0.8159,CA
2194,286806.33,0.042809,182,776,0.7491,TX
2195,304934.78,0.045511,265,841,0.6849,FL
2196,122352.29,0.065054,103,730,0.867,NJ
2197,260110.51,0.046794,64,765,0.749,NY
2198,283887.25,0.050619,147,721,0.8401,CA
2199,256064.05,0.04238,99,744,0.8079,FL
2200,195628.81,0.06083,236,672,0.8849,CA
2201,221285.54,0.060967,47,740,0.7293,TX
2202,260514.39,0.059889,174,742,0.8136,CA
2203,293860.37,0.057875,123,821,0.7248,CA
2204,370332.38,0.053236,178,659,0.7925,NJ
2205,458807.17,0.047256,114,727,0.7809,Other
2206,247098.8,0.04435,75,798,0.8432,TX
